start_time,cpu,memory,hour,day_of_week,is_weekend,hour_sin,hour_cos,dow_sin,dow_cos
2019-05-22 19:20:00,0.027655011907520115,0.0058099411054577015,19,2,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434
2019-05-22 19:25:00,0.050280340688648034,0.008643318516023601,19,2,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434
2019-05-22 19:30:00,0.045395186200826464,0.008035635509074426,19,2,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434
2019-05-22 19:35:00,0.029055315224666756,0.006857669493984489,19,2,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434
2019-05-22 19:40:00,0.040682354557060374,0.008832389966093486,19,2,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434
2019-05-22 19:45:00,0.0333215813994491,0.005776803494537228,19,2,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434
2019-05-22 19:50:00,0.030217587577947583,0.005575150125818892,19,2,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434
2019-05-22 19:55:00,0.030812218058314442,0.007107159769221701,19,2,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434
2019-05-22 20:00:00,0.015522294247569264,0.003676535510371593,20,2,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
2019-05-22 20:05:00,0.03159838170392262,0.00710219994714768,20,2,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
2019-05-22 20:10:00,0.025891676855967265,0.0050340138056913,20,2,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
2019-05-22 20:15:00,0.0204339867745401,0.005857311696907142,20,2,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
2019-05-22 20:20:00,0.014808670750307259,0.0032456198139420925,20,2,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
2019-05-22 20:25:00,0.014053496566331971,0.003719141521611561,20,2,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
2019-05-22 20:30:00,0.01381884123484811,0.0025074690408667675,20,2,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
2019-05-22 20:35:00,0.020828241898502024,0.0046174095216967095,20,2,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
2019-05-22 20:40:00,0.021188094100385888,0.005064845172657877,20,2,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
2019-05-22 20:45:00,0.018794595209804216,0.003934934863886081,20,2,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
2019-05-22 20:50:00,0.022355880185572902,0.004157500021681079,20,2,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
2019-05-22 20:55:00,0.026237174877968603,0.005006374973944378,20,2,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
2019-05-22 21:00:00,0.022110642739252496,0.003853724019925631,21,2,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434
2019-05-22 21:05:00,0.030434780111803776,0.006966295662059859,21,2,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434
2019-05-22 21:10:00,0.021337730072893635,0.006635876005761132,21,2,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434
2019-05-22 21:15:00,0.011393313046896728,0.0027896767940968313,21,2,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434
2019-05-22 21:20:00,0.02950376534555446,0.004519776769961858,21,2,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434
2019-05-22 21:25:00,0.01767788655157409,0.0038397523406900765,21,2,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434
2019-05-22 21:30:00,0.019502324995203643,0.003275502092380641,21,2,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434
2019-05-22 21:35:00,0.011240979487752477,0.0031561818503398073,21,2,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434
2019-05-22 21:40:00,0.022919324729206953,0.005762383526139109,21,2,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434
2019-05-22 21:45:00,0.01614380847616832,0.0032311767841416046,21,2,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434
2019-05-22 21:50:00,0.02263184991598819,0.004336855303987082,21,2,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434
2019-05-22 21:55:00,0.01800344264487578,0.0034831015248044184,21,2,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434
2019-05-22 22:00:00,0.0045840942611237575,0.0009900951937852319,22,2,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
2019-05-22 22:05:00,0.004272443477994681,0.0008027605087942372,22,2,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
2019-05-22 22:10:00,0.009141617885516342,0.002101803622762017,22,2,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
2019-05-22 22:15:00,0.0048658970447081834,0.0008610493667967088,22,2,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
2019-05-22 22:20:00,0.014074088326858771,0.0028536221804272345,22,2,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
2019-05-22 22:25:00,0.011967300121114383,0.0019129778371297299,22,2,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
2019-05-22 22:30:00,0.009140811674036211,0.0021416563852071006,22,2,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
2019-05-22 22:35:00,0.006706958995133777,0.0013927231839211793,22,2,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
2019-05-22 22:40:00,0.010964290121462657,0.0022771547878650445,22,2,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
2019-05-22 22:45:00,0.01412772076700968,0.002597719950946707,22,2,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
2019-05-22 22:50:00,0.0032357184084214675,0.000582351708771441,22,2,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
2019-05-22 22:55:00,0.00500814233755029,0.0010915291946329148,22,2,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
2019-05-22 23:00:00,0.012881780487086606,0.002339659114571831,23,2,0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434
2019-05-22 23:05:00,0.01586279039111747,0.003364410793661469,23,2,0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434
2019-05-22 23:10:00,0.012970103046940776,0.002969858582230562,23,2,0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434
2019-05-22 23:15:00,0.016022106304439794,0.002851647693544772,23,2,0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434
2019-05-22 23:20:00,0.002954681855838734,0.0005296799954673098,23,2,0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434
2019-05-22 23:25:00,0.008777242933117836,0.0024364093871877537,23,2,0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434
2019-05-22 23:30:00,0.011855249075408402,0.0022129642586770203,23,2,0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434
2019-05-22 23:35:00,0.009307718059951687,0.0023701858483045316,23,2,0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434
2019-05-22 23:40:00,0.010333327285053448,0.001882887196733977,23,2,0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434
2019-05-22 23:45:00,0.005638417450099777,0.001178638882370225,23,2,0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434
