time,average_usage
1.45747E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45747E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45747E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45747E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45747E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45747E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45747E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45747E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45747E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45747E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45747E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45748E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45748E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45748E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45748E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45748E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45748E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45748E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45748E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45748E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45748E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45748E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45748E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45748E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45748E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45748E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45748E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45748E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45748E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45748E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.4575E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.4575E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.4575E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.4575E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.4575E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.4575E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.4575E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.4575E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.4575E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.4575E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.4575E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45751E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45751E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45751E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45751E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45751E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45751E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45751E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45751E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45751E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45751E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45751E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45751E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45751E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45751E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45751E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45751E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45751E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45751E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45751E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45752E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45752E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45752E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45752E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45752E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45752E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45752E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45752E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45752E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45752E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45753E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45753E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45753E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45753E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45753E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45753E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45753E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45753E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45753E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45753E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45753E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45753E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45754E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45754E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45754E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45754E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45754E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45754E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45754E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45754E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45754E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45754E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45754E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45754E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45754E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45754E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45754E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45755E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45755E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45755E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45755E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45755E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45755E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45755E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45755E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45755E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45755E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45755E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45755E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45756E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45756E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45756E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45756E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45756E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45756E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45756E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45756E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45757E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45757E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45757E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45758E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45758E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45758E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45758E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45758E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45758E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45758E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45758E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45758E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45759E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45759E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45759E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45759E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45759E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.4576E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.4576E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.4576E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.4576E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.4576E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45761E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45761E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45762E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45762E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45767E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
1.45768E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}"
